2026-07-09 02:24:46,100 | INFO | LGG: 117 records downloaded.
2026-07-09 02:25:12,346 | WARNING | PVG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=1400
2026-07-09 02:25:25,626 | WARNING | FRA | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-09 02:25:25,713 | WARNING | HKG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-09 02:25:25,828 | WARNING | LGG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-09 02:25:26,025 | WARNING | PVG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-09 02:25:27,068 | WARNING | AMS | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-09 02:25:27,552 | WARNING | FRA | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-09 02:25:27,770 | WARNING | HKG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-09 02:25:27,777 | WARNING | LGG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-09 02:25:28,238 | WARNING | PVG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-09 02:25:29,687 | WARNING | AMS | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-09 02:25:30,610 | WARNING | FRA | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-09 02:25:30,896 | WARNING | HKG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-09 02:25:31,086 | WARNING | SIN | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-09 02:25:31,209 | WARNING | LGG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-09 02:25:31,570 | WARNING | ANC | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-09 02:25:31,572 | WARNING | PVG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-09 02:25:31,896 | WARNING | MEM | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-09 02:25:32,074 | WARNING | DXB | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-09 02:25:32,305 | WARNING | DOH | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-09 02:25:33,258 | WARNING | ANC | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-09 02:25:33,394 | WARNING | SIN | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-09 02:25:33,882 | WARNING | DXB | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-09 02:25:33,972 | WARNING | MEM | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-09 02:25:34,034 | WARNING | DOH | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-09 02:25:35,968 | WARNING | ANC | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-09 02:25:36,586 | WARNING | DXB | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-09 02:25:36,586 | WARNING | SIN | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-09 02:25:36,797 | WARNING | DOH | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-09 02:25:36,974 | WARNING | MEM | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-11 04:07:23,021 | WARNING | AMS | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-11 04:07:23,224 | WARNING | HKG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-11 04:07:23,351 | WARNING | LGG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-11 04:07:23,376 | WARNING | FRA | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-11 04:07:23,631 | WARNING | PVG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-11 04:07:24,743 | WARNING | AMS | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-11 04:07:25,069 | WARNING | HKG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-11 04:07:25,473 | WARNING | LGG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-11 04:07:25,480 | WARNING | FRA | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-11 04:07:25,864 | WARNING | PVG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-11 04:07:27,485 | WARNING | AMS | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-11 04:07:28,025 | WARNING | HKG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-11 04:07:28,454 | WARNING | FRA | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-11 04:07:28,573 | WARNING | LGG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-11 04:07:28,721 | WARNING | SIN | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-11 04:07:28,981 | WARNING | PVG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-11 04:07:29,011 | WARNING | MEM | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-11 04:07:29,220 | WARNING | ANC | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-11 04:07:29,519 | WARNING | DXB | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-11 04:07:29,865 | WARNING | DOH | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-11 04:07:30,996 | WARNING | SIN | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-11 04:07:30,996 | WARNING | ANC | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-11 04:07:31,014 | WARNING | MEM | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-11 04:07:31,191 | WARNING | DXB | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-11 04:07:31,758 | WARNING | DOH | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-11 04:07:33,718 | WARNING | ANC | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-11 04:07:33,877 | WARNING | DXB | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-11 04:07:34,044 | WARNING | MEM | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-11 04:07:34,127 | WARNING | SIN | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-11 04:07:34,615 | WARNING | DOH | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-11 10:53:38,858 | WARNING | AMS | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-11 10:53:40,696 | WARNING | AMS | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-11 10:53:43,294 | WARNING | AMS | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
2026-07-11 10:53:44,038 | WARNING | FRA | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-11 10:53:45,996 | WARNING | FRA | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-11 10:53:48,978 | WARNING | FRA | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=FRA&limit=100&offset=0
2026-07-11 10:53:50,069 | WARNING | LGG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-11 10:53:52,226 | WARNING | LGG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-11 10:53:55,467 | WARNING | LGG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=LGG&limit=100&offset=0
2026-07-11 10:53:56,493 | WARNING | HKG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-11 10:53:58,351 | WARNING | HKG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-11 10:54:01,223 | WARNING | HKG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=HKG&limit=100&offset=0
2026-07-11 10:54:02,642 | WARNING | PVG | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-11 10:54:05,001 | WARNING | PVG | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-11 10:54:08,488 | WARNING | PVG | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=PVG&limit=100&offset=0
2026-07-11 10:54:09,647 | WARNING | SIN | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-11 10:54:11,944 | WARNING | SIN | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-11 10:54:15,274 | WARNING | SIN | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=SIN&limit=100&offset=0
2026-07-11 10:54:16,270 | WARNING | MEM | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-11 10:54:18,397 | WARNING | MEM | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-11 10:54:21,447 | WARNING | MEM | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=MEM&limit=100&offset=0
2026-07-11 10:54:22,203 | WARNING | ANC | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-11 10:54:24,134 | WARNING | ANC | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-11 10:54:26,871 | WARNING | ANC | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=ANC&limit=100&offset=0
2026-07-11 10:54:27,687 | WARNING | DXB | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-11 10:54:29,539 | WARNING | DXB | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-11 10:54:32,302 | WARNING | DXB | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DXB&limit=100&offset=0
2026-07-11 10:54:33,130 | WARNING | DOH | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-11 10:54:34,940 | WARNING | DOH | retry 2 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-11 10:54:37,721 | WARNING | DOH | retry 3 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=DOH&limit=100&offset=0
2026-07-11 10:59:48,978 | WARNING | AMS | retry 1 | 429 Client Error: Too Many Requests for url: http://api.aviationstack.com/v1/flights?access_key=3cc8340e1bf038df78ec6a42a3b78ac3&dep_iata=AMS&limit=100&offset=0
